time_s,mcu_tick_ms,adc,target,integral,error,kp,ki,output_x100,duty
174.10140323638916,173564,2042,2048,524,6,0.01,0.002,5111,51
174.21040105819702,173673,2066,2048,522,-18,0.01,0.002,5087,51
174.3203992843628,173783,2040,2048,523,8,0.01,0.002,5113,51
174.42890572547913,173892,2048,2048,523,0,0.01,0.002,5105,51
174.53859424591064,174001,2064,2048,521,-16,0.01,0.002,5088,51
174.64861702919006,174111,2039,2048,522,9,0.01,0.002,5114,51
174.75761604309082,174220,2065,2048,520,-17,0.01,0.002,5087,51
174.86766028404236,174330,2040,2048,521,8,0.01,0.002,5112,51
174.97667622566223,174439,2049,2048,521,-1,0.01,0.002,5103,51
175.08667421340942,174549,2044,2048,522,4,0.01,0.002,5108,51
175.19567227363586,174658,2066,2048,520,-18,0.01,0.002,5086,51
175.30574917793274,174768,2041,2048,520,7,0.01,0.002,5111,51
175.41474723815918,174877,2068,2048,518,-20,0.01,0.002,5084,51
175.524804353714,174987,2038,2048,519,10,0.01,0.002,5114,51
175.6349585056305,175097,2067,2048,518,-19,0.01,0.002,5085,51
175.7454707622528,175207,2036,2048,519,12,0.01,0.002,5116,51
175.85446882247925,175317,2052,2048,518,-4,0.01,0.002,5100,51
175.96497416496277,175427,2045,2048,519,3,0.01,0.002,5107,51
176.07382822036743,175536,2049,2048,519,-1,0.01,0.002,5103,51
176.18482661247253,175646,2063,2048,517,-15,0.01,0.002,5089,51
176.29382395744324,175756,2041,2048,518,7,0.01,0.002,5111,51
176.4028217792511,175865,2047,2048,518,1,0.01,0.002,5105,51
176.51182007789612,175974,2046,2048,518,2,0.01,0.002,5106,51
176.6218180656433,176083,2067,2048,516,-19,0.01,0.002,5084,51
176.7308964729309,176193,2037,2048,517,11,0.01,0.002,5115,51
176.84148120880127,176303,2067,2048,515,-19,0.01,0.002,5084,51
176.9515323638916,176413,2038,2048,516,10,0.01,0.002,5113,51
177.06153059005737,176523,2049,2048,516,-1,0.01,0.002,5102,51
177.1717734336853,176633,2046,2048,516,2,0.01,0.002,5105,51
177.28014254570007,176742,2048,2048,516,0,0.01,0.002,5103,51
177.3891885280609,176851,2064,2048,515,-16,0.01,0.002,5087,51
177.4991991519928,176961,2059,2048,514,-11,0.01,0.002,5092,51
177.6091969013214,177071,2040,2048,515,8,0.01,0.002,5111,51
177.71819519996643,177180,2047,2048,515,1,0.01,0.002,5104,51
177.82819294929504,177289,2064,2048,513,-16,0.01,0.002,5087,51
177.93719124794006,177399,2057,2048,512,-9,0.01,0.002,5094,51
178.0472536087036,177509,2040,2048,513,8,0.01,0.002,5111,51
178.15625095367432,177618,2066,2048,511,-18,0.01,0.002,5084,51
178.26728200912476,177728,2034,2048,513,14,0.01,0.002,5117,51
178.37727999687195,177838,2052,2048,512,-4,0.01,0.002,5099,51
178.48627853393555,177948,2045,2048,512,3,0.01,0.002,5106,51
178.5956995487213,178057,2069,2048,510,-21,0.01,0.002,5081,51
178.70635199546814,178167,2056,2048,510,-8,0.01,0.002,5094,51
178.81593346595764,178277,2059,2048,508,-11,0.01,0.002,5091,51
178.92574548721313,178387,2059,2048,507,-11,0.01,0.002,5091,51
179.03574514389038,178497,2040,2048,508,8,0.01,0.002,5110,51
179.14474153518677,178606,2048,2048,508,0,0.01,0.002,5102,51
179.25373935699463,178715,2044,2048,509,4,0.01,0.002,5106,51
179.36273765563965,178824,2051,2048,508,-3,0.01,0.002,5099,51
179.47282481193542,178934,2045,2048,509,3,0.01,0.002,5105,51
179.5818226337433,179043,2047,2048,509,1,0.01,0.002,5103,51
179.69182062149048,179152,2065,2048,507,-17,0.01,0.002,5084,51
179.8018193244934,179262,2036,2048,508,12,0.01,0.002,5114,51
179.9113278388977,179372,2048,2048,508,0,0.01,0.002,5102,51
180.02042889595032,179481,2044,2048,509,4,0.01,0.002,5106,51
180.12942600250244,179590,2051,2048,508,-3,0.01,0.002,5099,51
180.2394242286682,179700,2063,2048,507,-15,0.01,0.002,5086,51
180.34942197799683,179810,2039,2048,508,9,0.01,0.002,5111,51
180.45917582511902,179919,2067,2048,506,-19,0.01,0.002,5082,51
180.5691065788269,180029,2037,2048,507,11,0.01,0.002,5112,51
180.67813444137573,180139,2047,2048,507,1,0.01,0.002,5102,51
180.7871310710907,180248,2043,2048,507,5,0.01,0.002,5107,51
180.8971290588379,180357,2067,2048,506,-19,0.01,0.002,5082,51
181.00727605819702,180467,2036,2048,507,12,0.01,0.002,5113,51
181.11627388000488,180577,2048,2048,507,0,0.01,0.002,5101,51
181.22630834579468,180686,2045,2048,507,3,0.01,0.002,5105,51
181.3353066444397,180795,2065,2048,505,-17,0.01,0.002,5084,51
181.44530487060547,180905,2056,2048,505,-8,0.01,0.002,5093,51
181.55530214309692,181015,2059,2048,503,-11,0.01,0.002,5090,51
181.66530013084412,181125,2040,2048,504,8,0.01,0.002,5109,51
181.77429795265198,181234,2048,2048,504,0,0.01,0.002,5101,51
181.88331079483032,181343,2062,2048,503,-14,0.01,0.002,5087,51
181.99354147911072,181453,2059,2048,502,-11,0.01,0.002,5089,51
182.10333466529846,181563,2040,2048,503,8,0.01,0.002,5109,51
182.21191549301147,181672,2048,2048,503,0,0.01,0.002,5101,51
182.32095551490784,181781,2063,2048,501,-15,0.01,0.002,5085,51
182.43095588684082,181891,2059,2048,500,-11,0.01,0.002,5089,51
182.54095005989075,182001,2042,2048,501,6,0.01,0.002,5106,51
182.6509485244751,182110,2067,2048,499,-19,0.01,0.002,5081,51
182.75994610786438,182220,2035,2048,500,13,0.01,0.002,5113,51
182.87046194076538,182330,2068,2048,498,-20,0.01,0.002,5080,51
182.98052072525024,182440,2055,2048,497,-7,0.01,0.002,5093,51
183.09051847457886,182550,2058,2048,496,-10,0.01,0.002,5089,51
183.20051622390747,182660,2040,2048,497,8,0.01,0.002,5108,51
183.30955910682678,182769,2049,2048,497,-1,0.01,0.002,5098,51
183.41958737373352,182879,2039,2048,498,9,0.01,0.002,5109,51
183.52866435050964,182988,2048,2048,498,0,0.01,0.002,5100,51
183.63789176940918,183097,2062,2048,496,-14,0.01,0.002,5085,51
183.74798703193665,183207,2061,2048,495,-13,0.01,0.002,5086,51
183.85798525810242,183317,2039,2048,496,9,0.01,0.002,5108,51
183.9667615890503,183426,2049,2048,496,-1,0.01,0.002,5098,51
184.0771050453186,183536,2043,2048,496,5,0.01,0.002,5104,51
184.18610286712646,183645,2063,2048,495,-15,0.01,0.002,5084,51
184.29610109329224,183755,2036,2048,496,12,0.01,0.002,5111,51
184.40549659729004,183865,2048,2048,496,0,0.01,0.002,5099,51
184.5154948234558,183974,2063,2048,495,-15,0.01,0.002,5084,51
184.62542963027954,184084,2055,2048,494,-7,0.01,0.002,5092,51
184.7354278564453,184194,2060,2048,493,-12,0.01,0.002,5087,51
184.84465527534485,184304,2041,2048,493,7,0.01,0.002,5106,51
184.95399689674377,184413,2068,2048,491,-20,0.01,0.002,5078,51
185.06405091285706,184523,2056,2048,491,-8,0.01,0.002,5090,51
185.17404890060425,184633,2058,2048,490,-10,0.01,0.002,5088,51
185.28436279296875,184743,2041,2048,490,7,0.01,0.002,5105,51
185.39377880096436,184852,2068,2048,488,-20,0.01,0.002,5078,51
185.50377678871155,184962,2037,2048,489,11,0.01,0.002,5109,51
185.61377453804016,185072,2066,2048,488,-18,0.01,0.002,5080,51
185.72377252578735,185182,2055,2048,487,-7,0.01,0.002,5090,51
185.83377051353455,185292,2038,2048,488,10,0.01,0.002,5108,51
185.94376873970032,185402,2066,2048,486,-18,0.01,0.002,5079,51
186.05398964881897,185512,2054,2048,486,-6,0.01,0.002,5091,51
186.16398739814758,185622,2059,2048,484,-11,0.01,0.002,5086,51
186.27400040626526,185732,2040,2048,485,8,0.01,0.002,5105,51
186.38299870491028,185841,2049,2048,485,-1,0.01,0.002,5096,51
186.4930272102356,185951,2045,2048,485,3,0.01,0.002,5100,51
186.60202193260193,186060,2043,2048,486,5,0.01,0.002,5102,51
186.71105074882507,186169,2064,2048,484,-16,0.01,0.002,5081,51
186.82104873657227,186279,2055,2048,484,-7,0.01,0.002,5090,51
186.9309446811676,186389,2041,2048,484,7,0.01,0.002,5104,51
187.04011130332947,186498,2042,2048,485,6,0.01,0.002,5103,51
187.14911031723022,186607,2063,2048,483,-15,0.01,0.002,5082,51
187.25910806655884,186717,2037,2048,485,11,0.01,0.002,5108,51
187.3691051006317,186827,2068,2048,483,-20,0.01,0.002,5077,51
187.47910499572754,186937,2036,2048,484,12,0.01,0.002,5109,51
187.58926653862,187047,2049,2048,484,-1,0.01,0.002,5096,51
187.69926357269287,187157,2045,2048,484,3,0.01,0.002,5100,51
187.80886268615723,187266,2064,2048,482,-16,0.01,0.002,5081,51
187.91786098480225,187376,2036,2048,484,12,0.01,0.002,5109,51
188.0288598537445,187486,2068,2048,482,-20,0.01,0.002,5076,51
188.1388566493988,187596,2055,2048,481,-7,0.01,0.002,5089,51
188.24885439872742,187706,2038,2048,482,10,0.01,0.002,5106,51
188.35885334014893,187816,2067,2048,480,-19,0.01,0.002,5077,51
188.46811437606812,187926,2055,2048,479,-7,0.01,0.002,5089,51
188.57843852043152,188036,2041,2048,480,7,0.01,0.002,5103,51
188.68743777275085,188145,2065,2048,478,-17,0.01,0.002,5079,51
188.79743456840515,188255,2035,2048,480,13,0.01,0.002,5109,51
188.90743255615234,188365,2065,2048,478,-17,0.01,0.002,5079,51
189.01758480072021,188475,2054,2048,477,-6,0.01,0.002,5090,51
189.12758207321167,188585,2041,2048,478,7,0.01,0.002,5103,51
189.23659420013428,188694,2044,2048,478,4,0.01,0.002,5100,51
189.3456151485443,188803,2064,2048,477,-16,0.01,0.002,5079,51
189.45561408996582,188913,2037,2048,478,11,0.01,0.002,5107,51
189.56561136245728,189023,2050,2048,478,-2,0.01,0.002,5094,51
189.67582058906555,189133,2059,2048,477,-11,0.01,0.002,5084,51
189.7858180999756,189243,2036,2048,478,12,0.01,0.002,5108,51
189.895854473114,189353,2049,2048,478,-1,0.01,0.002,5095,51
190.0058524608612,189463,2058,2048,477,-10,0.01,0.002,5085,51
190.11611604690552,189573,2040,2048,477,8,0.01,0.002,5104,51
190.22549438476562,189682,2045,2048,478,3,0.01,0.002,5099,51
190.33456420898438,189791,2046,2048,478,2,0.01,0.002,5098,51
190.44356322288513,189900,2044,2048,478,4,0.01,0.002,5100,51
190.55279994010925,190009,2064,2048,477,-16,0.01,0.002,5079,51
190.66279649734497,190119,2037,2048,478,11,0.01,0.002,5107,51
190.77285623550415,190229,2049,2048,478,-1,0.01,0.002,5095,51
190.88285541534424,190339,2060,2048,477,-12,0.01,0.002,5083,51
190.99285221099854,190449,2037,2048,478,11,0.01,0.002,5107,51
191.10285019874573,190559,2049,2048,478,-1,0.01,0.002,5095,51
191.21285223960876,190669,2060,2048,476,-12,0.01,0.002,5083,51
191.32284593582153,190779,2034,2048,478,14,0.01,0.002,5110,51
191.43284392356873,190889,2049,2048,478,-1,0.01,0.002,5095,51
191.54284620285034,190999,2059,2048,477,-11,0.01,0.002,5084,51
191.65301251411438,191109,2037,2048,478,11,0.01,0.002,5107,51
191.7631676197052,191219,2065,2048,476,-17,0.01,0.002,5078,51
191.87231349945068,191329,2035,2048,477,13,0.01,0.002,5109,51
191.98296856880188,191439,2066,2048,475,-18,0.01,0.002,5077,51
192.09278321266174,191549,2054,2048,475,-6,0.01,0.002,5089,51
192.2027940750122,191659,2061,2048,474,-13,0.01,0.002,5082,51
192.31279182434082,191769,2036,2048,475,12,0.01,0.002,5107,51
192.422789812088,191879,2068,2048,473,-20,0.01,0.002,5075,51
192.5328288078308,191989,2032,2048,474,16,0.01,0.002,5111,51
192.64282751083374,192099,2067,2048,472,-19,0.01,0.002,5076,51
192.75282502174377,192209,2036,2048,474,12,0.01,0.002,5107,51
192.86289978027344,192319,2067,2048,472,-19,0.01,0.002,5075,51
192.97289776802063,192429,2055,2048,471,-7,0.01,0.002,5087,51
193.08322525024414,192539,2058,2048,470,-10,0.01,0.002,5084,51
193.19322395324707,192649,2035,2048,471,13,0.01,0.002,5107,51
193.30375719070435,192759,2067,2048,469,-19,0.01,0.002,5075,51
193.4127082824707,192869,2032,2048,471,16,0.01,0.002,5110,51
193.52297282218933,192979,2067,2048,469,-19,0.01,0.002,5075,51
193.6329801082611,193089,2032,2048,471,16,0.01,0.002,5110,51
193.74351119995117,193199,2047,2048,471,1,0.01,0.002,5095,51
193.85240173339844,193308,2044,2048,471,4,0.01,0.002,5098,51
193.96141052246094,193417,2046,2048,471,2,0.01,0.002,5096,51
194.07042026519775,193526,2065,2048,470,-17,0.01,0.002,5077,51
194.18041896820068,193636,2036,2048,471,12,0.01,0.002,5106,51
194.29041647911072,193746,2067,2048,469,-19,0.01,0.002,5075,51
194.40088486671448,193856,2031,2048,471,17,0.01,0.002,5111,51
194.510883808136,193966,2048,2048,471,0,0.01,0.002,5094,51
194.61988139152527,194075,2040,2048,472,8,0.01,0.002,5102,51
194.72876477241516,194184,2045,2048,472,3,0.01,0.002,5097,51
194.83776426315308,194293,2044,2048,472,4,0.01,0.002,5099,51
194.94719290733337,194402,2045,2048,473,3,0.01,0.002,5098,51
195.05567407608032,194511,2044,2048,473,4,0.01,0.002,5099,51
195.16469192504883,194620,2063,2048,471,-15,0.01,0.002,5079,51
195.27468943595886,194730,2036,2048,473,12,0.01,0.002,5107,51
195.38474678993225,194840,2067,2048,471,-19,0.01,0.002,5075,51
195.49474477767944,194950,2036,2048,472,12,0.01,0.002,5106,51
195.60525965690613,195060,2067,2048,470,-19,0.01,0.002,5075,51
195.7152578830719,195170,2054,2048,469,-6,0.01,0.002,5088,51
195.82534837722778,195280,2040,2048,470,8,0.01,0.002,5102,51
195.93434643745422,195389,2045,2048,471,3,0.01,0.002,5097,51
196.0425922870636,195498,2041,2048,471,7,0.01,0.002,5101,51
196.15258979797363,195607,2062,2048,470,-14,0.01,0.002,5080,51
196.26213383674622,195717,2036,2048,471,12,0.01,0.002,5106,51
196.372132062912,195827,2048,2048,471,0,0.01,0.002,5094,51
196.5091414451599,195936,2039,2048,472,9,0.01,0.002,5103,51
196.5900514125824,196045,2063,2048,470,-15,0.01,0.002,5079,51
196.7003960609436,196155,2054,2048,470,-6,0.01,0.002,5088,51
196.81039834022522,196265,2040,2048,471,8,0.01,0.002,5102,51
196.91939210891724,196374,2044,2048,471,4,0.01,0.002,5098,51
197.0283908843994,196483,2043,2048,472,5,0.01,0.002,5099,51
197.1374590396881,196592,2063,2048,470,-15,0.01,0.002,5079,51
197.2474570274353,196702,2036,2048,471,12,0.01,0.002,5106,51
197.3569619655609,196812,2048,2048,471,0,0.01,0.002,5094,51
197.46595978736877,196921,2040,2048,472,8,0.01,0.002,5103,51
197.57596158981323,197030,2044,2048,472,4,0.01,0.002,5099,51
197.72646403312683,197139,2064,2048,471,-16,0.01,0.002,5078,51
197.7949733734131,197249,2036,2048,472,12,0.01,0.002,5107,51
197.9044828414917,197359,2068,2048,470,-20,0.01,0.002,5074,51
198.01452589035034,197469,2051,2048,470,-3,0.01,0.002,5091,51
198.12516570091248,197579,2061,2048,468,-13,0.01,0.002,5081,51
198.23482704162598,197689,2036,2048,470,12,0.01,0.002,5106,51
198.3453028202057,197799,2067,2048,468,-19,0.01,0.002,5075,51
198.4548842906952,197909,2036,2048,469,12,0.01,0.002,5106,51
198.5653874874115,198019,2049,2048,469,-1,0.01,0.002,5093,51
198.6753613948822,198129,2039,2048,470,9,0.01,0.002,5103,51
198.7839150428772,198238,2047,2048,470,1,0.01,0.002,5095,51
198.89341759681702,198347,2045,2048,470,3,0.01,0.002,5097,51
